"Province.State","Country.Region","Date","Lat","Long","Confirmed","Deaths","Recovered","DeathRate"
"","Bosnia and Herzegovina",2020-01-25,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-01-26,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-01-27,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-01-28,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-01-29,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-01-30,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-01-31,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-01,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-02,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-03,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-04,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-05,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-06,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-07,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-08,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-09,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-10,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-11,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-12,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-13,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-14,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-15,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-16,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-17,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-18,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-19,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-20,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-21,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-22,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-23,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-24,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-25,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-26,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-27,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-28,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-02-29,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-03-01,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-03-02,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-03-03,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-03-04,43.9159,17.6791,0,0,0,NA
"","Bosnia and Herzegovina",2020-03-05,43.9159,17.6791,2,0,0,0
"","Bosnia and Herzegovina",2020-03-06,43.9159,17.6791,2,0,0,0
"","Bosnia and Herzegovina",2020-03-07,43.9159,17.6791,3,0,0,0
"","Bosnia and Herzegovina",2020-03-08,43.9159,17.6791,3,0,0,0
"","Bosnia and Herzegovina",2020-03-09,43.9159,17.6791,3,0,0,0
"","Bosnia and Herzegovina",2020-03-10,43.9159,17.6791,5,0,0,0
"","Bosnia and Herzegovina",2020-03-11,43.9159,17.6791,7,0,0,0
"","Bosnia and Herzegovina",2020-03-12,43.9159,17.6791,11,0,0,0
"","Bosnia and Herzegovina",2020-03-13,43.9159,17.6791,13,0,0,0
"","Bosnia and Herzegovina",2020-03-14,43.9159,17.6791,18,0,0,0
"","Bosnia and Herzegovina",2020-03-15,43.9159,17.6791,24,0,0,0
"","Bosnia and Herzegovina",2020-03-16,43.9159,17.6791,25,0,0,0
"","Bosnia and Herzegovina",2020-03-17,43.9159,17.6791,26,0,2,0
"","Bosnia and Herzegovina",2020-03-18,43.9159,17.6791,38,0,2,0
"","Bosnia and Herzegovina",2020-03-19,43.9159,17.6791,63,0,2,0
"","Bosnia and Herzegovina",2020-03-20,43.9159,17.6791,89,0,2,0
"","Bosnia and Herzegovina",2020-03-21,43.9159,17.6791,93,1,2,0.010752688172043
"","Brazil",2020-01-22,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-23,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-24,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-25,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-26,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-27,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-28,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-29,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-30,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-01-31,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-01,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-02,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-03,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-04,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-05,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-06,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-07,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-08,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-09,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-10,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-11,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-12,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-13,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-14,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-15,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-16,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-17,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-18,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-19,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-20,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-21,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-22,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-23,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-24,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-25,-14.235,-51.9253,0,0,0,NA
"","Brazil",2020-02-26,-14.235,-51.9253,1,0,0,0
"","Brazil",2020-02-27,-14.235,-51.9253,1,0,0,0
"","Brazil",2020-02-28,-14.235,-51.9253,1,0,0,0
"","Brazil",2020-02-29,-14.235,-51.9253,2,0,0,0
"","Brazil",2020-03-01,-14.235,-51.9253,2,0,0,0
"","Brazil",2020-03-02,-14.235,-51.9253,2,0,0,0
"","Brazil",2020-03-03,-14.235,-51.9253,2,0,0,0
"","Brazil",2020-03-04,-14.235,-51.9253,4,0,0,0
"","Brazil",2020-03-05,-14.235,-51.9253,4,0,0,0
"","Brazil",2020-03-06,-14.235,-51.9253,13,0,0,0
"","Brazil",2020-03-07,-14.235,-51.9253,13,0,0,0
"","Brazil",2020-03-08,-14.235,-51.9253,20,0,0,0
"","Brazil",2020-03-09,-14.235,-51.9253,25,0,0,0
"","Brazil",2020-03-10,-14.235,-51.9253,31,0,0,0
"","Brazil",2020-03-11,-14.235,-51.9253,38,0,0,0
"","Brazil",2020-03-12,-14.235,-51.9253,52,0,0,0
"","Brazil",2020-03-13,-14.235,-51.9253,151,0,0,0
"","Brazil",2020-03-14,-14.235,-51.9253,151,0,0,0
"","Brazil",2020-03-15,-14.235,-51.9253,162,0,0,0
"","Brazil",2020-03-16,-14.235,-51.9253,200,0,1,0
"","Brazil",2020-03-17,-14.235,-51.9253,321,1,2,0.00311526479750779
"","Brazil",2020-03-18,-14.235,-51.9253,372,3,2,0.00806451612903226
"","Brazil",2020-03-19,-14.235,-51.9253,621,6,2,0.00966183574879227
"","Brazil",2020-03-20,-14.235,-51.9253,793,11,2,0.0138713745271122
"","Brazil",2020-03-21,-14.235,-51.9253,1021,15,2,0.0146914789422135
"","Brunei",2020-01-22,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-23,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-24,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-25,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-26,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-27,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-28,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-29,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-30,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-01-31,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-01,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-02,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-03,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-04,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-05,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-06,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-07,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-08,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-09,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-10,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-11,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-12,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-13,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-14,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-15,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-16,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-17,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-18,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-19,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-20,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-21,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-22,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-23,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-24,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-25,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-26,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-27,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-28,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-02-29,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-01,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-02,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-03,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-04,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-05,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-06,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-07,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-08,4.5353,114.7277,0,0,0,NA
"","Brunei",2020-03-09,4.5353,114.7277,1,0,0,0
"","Brunei",2020-03-10,4.5353,114.7277,1,0,0,0
"","Brunei",2020-03-11,4.5353,114.7277,11,0,0,0
"","Brunei",2020-03-12,4.5353,114.7277,11,0,0,0
"","Brunei",2020-03-13,4.5353,114.7277,37,0,0,0
"","Brunei",2020-03-14,4.5353,114.7277,40,0,0,0
"","Brunei",2020-03-15,4.5353,114.7277,50,0,0,0
"","Brunei",2020-03-16,4.5353,114.7277,54,0,0,0
"","Brunei",2020-03-17,4.5353,114.7277,56,0,0,0
"","Brunei",2020-03-18,4.5353,114.7277,68,0,0,0
"","Brunei",2020-03-19,4.5353,114.7277,75,0,0,0
"","Brunei",2020-03-20,4.5353,114.7277,78,0,1,0
"","Brunei",2020-03-21,4.5353,114.7277,83,0,2,0
"","Bulgaria",2020-01-22,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-23,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-24,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-25,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-26,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-27,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-28,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-29,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-30,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-01-31,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-01,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-02,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-03,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-04,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-05,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-06,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-07,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-08,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-09,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-10,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-11,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-12,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-13,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-14,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-15,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-16,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-17,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-18,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-19,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-20,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-21,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-22,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-23,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-24,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-25,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-26,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-27,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-28,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-02-29,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-03-01,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-03-02,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-03-03,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-03-04,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-03-05,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-03-06,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-03-07,42.7339,25.4858,0,0,0,NA
"","Bulgaria",2020-03-08,42.7339,25.4858,4,0,0,0
"","Bulgaria",2020-03-09,42.7339,25.4858,4,0,0,0
"","Bulgaria",2020-03-10,42.7339,25.4858,4,0,0,0
"","Bulgaria",2020-03-11,42.7339,25.4858,7,1,0,0.142857142857143
"","Bulgaria",2020-03-12,42.7339,25.4858,7,1,0,0.142857142857143
"","Bulgaria",2020-03-13,42.7339,25.4858,23,1,0,0.0434782608695652
"","Bulgaria",2020-03-14,42.7339,25.4858,41,2,0,0.0487804878048781
"","Bulgaria",2020-03-15,42.7339,25.4858,51,2,0,0.0392156862745098
"","Bulgaria",2020-03-16,42.7339,25.4858,52,2,0,0.0384615384615385
"","Bulgaria",2020-03-17,42.7339,25.4858,67,2,0,0.0298507462686567
"","Bulgaria",2020-03-18,42.7339,25.4858,92,2,0,0.0217391304347826
"","Bulgaria",2020-03-19,42.7339,25.4858,94,3,0,0.0319148936170213
"","Bulgaria",2020-03-20,42.7339,25.4858,127,3,0,0.0236220472440945
"","Bulgaria",2020-03-21,42.7339,25.4858,163,3,3,0.0184049079754601
"","Burkina Faso",2020-01-22,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-23,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-24,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-25,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-26,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-27,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-28,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-29,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-30,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-01-31,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-01,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-02,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-03,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-04,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-05,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-06,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-07,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-08,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-09,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-10,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-11,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-12,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-13,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-14,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-15,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-16,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-17,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-18,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-19,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-20,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-21,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-22,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-23,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-24,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-25,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-26,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-27,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-28,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-02-29,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-01,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-02,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-03,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-04,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-05,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-06,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-07,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-08,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-09,12.2383,-1.5616,0,0,0,NA
"","Burkina Faso",2020-03-10,12.2383,-1.5616,1,0,0,0
"","Burkina Faso",2020-03-11,12.2383,-1.5616,2,0,0,0
"","Burkina Faso",2020-03-12,12.2383,-1.5616,2,0,0,0
"","Burkina Faso",2020-03-13,12.2383,-1.5616,2,0,0,0
"","Burkina Faso",2020-03-14,12.2383,-1.5616,2,0,0,0
"","Burkina Faso",2020-03-15,12.2383,-1.5616,3,0,0,0
"","Burkina Faso",2020-03-16,12.2383,-1.5616,15,0,0,0
"","Burkina Faso",2020-03-17,12.2383,-1.5616,15,0,0,0
"","Burkina Faso",2020-03-18,12.2383,-1.5616,20,1,0,0.05
"","Burkina Faso",2020-03-19,12.2383,-1.5616,33,1,0,0.0303030303030303
"","Burkina Faso",2020-03-20,12.2383,-1.5616,40,1,0,0.025
"","Burkina Faso",2020-03-21,12.2383,-1.5616,64,2,5,0.03125
"","Cabo Verde",2020-01-22,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-23,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-24,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-25,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-26,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-27,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-28,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-29,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-30,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-01-31,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-01,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-02,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-03,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-04,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-05,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-06,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-07,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-08,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-09,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-10,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-11,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-12,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-13,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-14,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-15,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-16,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-17,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-18,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-19,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-20,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-21,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-22,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-23,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-24,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-25,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-26,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-27,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-28,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-02-29,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-01,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-02,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-03,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-04,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-05,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-06,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-07,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-08,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-09,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-10,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-11,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-12,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-13,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-14,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-15,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-16,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-17,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-18,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-19,16.5388,-23.0418,0,0,0,NA
"","Cabo Verde",2020-03-20,16.5388,-23.0418,1,0,0,0
"","Cabo Verde",2020-03-21,16.5388,-23.0418,3,0,0,0
"","Cambodia",2020-01-22,11.55,104.9167,0,0,0,NA
"","Cambodia",2020-01-23,11.55,104.9167,0,0,0,NA
"","Cambodia",2020-01-24,11.55,104.9167,0,0,0,NA
"","Cambodia",2020-01-25,11.55,104.9167,0,0,0,NA
"","Cambodia",2020-01-26,11.55,104.9167,0,0,0,NA
"","Cambodia",2020-01-27,11.55,104.9167,1,0,0,0
"","Cambodia",2020-01-28,11.55,104.9167,1,0,0,0
"","Cambodia",2020-01-29,11.55,104.9167,1,0,0,0
"","Cambodia",2020-01-30,11.55,104.9167,1,0,0,0
"","Cambodia",2020-01-31,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-01,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-02,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-03,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-04,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-05,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-06,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-07,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-08,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-09,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-10,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-11,11.55,104.9167,1,0,0,0
"","Cambodia",2020-02-12,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-13,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-14,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-15,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-16,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-17,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-18,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-19,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-20,11.55,104.9167,1,0,1,0
"","Cambodia",2020-02-21,11.55,104.9167,1,0,1,0
